ITEM_ID,ITEM_NAME,CATEGORY_L1,PRICE
6147,Soccer Ball,Sports,290.527049738453
6657,Swim Goggles,Sports,287.3398591363624
1515,Camera,Electronics,481.3333954591823
1783,T-shirt,Fashion,317.9386997985872
2466,Camera,Electronics,420.7516520436945
6753,Mystery Novel,Books,89.23898516088424
3374,Towel Set,Home & Kitchen,70.55497826529474
6907,Hat,Fashion,404.12391904592965
1234,Smartphone,Electronics,165.26088728624998
6783,Action Figure,Toys & Games,228.9563394801586
1601,Card Game,Toys & Games,296.3981355971109
1688,Smartwatch,Electronics,157.6881466355149
6619,Laptop,Electronics,449.1008925190064
7865,Mystery Novel,Books,305.2417483315449
2808,Towel Set,Home & Kitchen,332.1215111679597
5283,Swim Goggles,Sports,260.65335055245157
1632,Headphones,Electronics,359.39550848522475
8713,Lamp,Home & Kitchen,79.12687222211429
6844,Biography,Books,388.30251828939345
1072,Lamp,Home & Kitchen,471.2478957767081
3786,Sneakers,Fashion,232.22311948985427
9837,Soccer Ball,Sports,242.07671794619654
5937,T-shirt,Fashion,34.60136651324098
5580,Towel Set,Home & Kitchen,231.94360130571545
5554,Smartwatch,Electronics,377.7593946273921
5888,Board Game,Toys & Games,414.61241039170744
4355,Camera,Electronics,311.9244781884686
3479,Laptop,Electronics,405.17269840042997
8578,Dress,Fashion,321.6029197425435
5465,Towel Set,Home & Kitchen,82.49572599834637
9984,Coffee Maker,Home & Kitchen,142.40253125596226
2075,Towel Set,Home & Kitchen,351.9366536609405
3734,Smartwatch,Electronics,442.9083342376343
7349,Soccer Ball,Sports,83.16260775778755
7636,Sneakers,Fashion,418.63449540576687
6043,Mystery Novel,Books,321.0787761602906
9845,Hat,Fashion,363.63130598159995
9728,Soccer Ball,Sports,487.6030784402824
5818,Laptop,Electronics,297.44963092526154
2911,Sneakers,Fashion,133.79463081269083
9094,T-shirt,Fashion,182.0670434853174
2644,Tennis Racket,Sports,146.27119205934392
5166,Headphones,Electronics,495.2811023928772
4616,Knife Set,Home & Kitchen,428.2104343627968
9324,Hat,Fashion,125.75364049000798
8674,Fiction Novel,Books,128.0537543508393
3845,Coffee Maker,Home & Kitchen,253.21537078067303
8449,Knife Set,Home & Kitchen,409.43908905415026
8180,Swim Goggles,Sports,214.8402957798793
2762,Board Game,Toys & Games,375.83675496500626
6591,Bed Sheet,Home & Kitchen,51.44941459121051
9279,Card Game,Toys & Games,398.58344264172666
2522,T-shirt,Fashion,426.75827110468646
5745,Yoga Mat,Sports,202.47439621752162
4370,Soccer Ball,Sports,197.79107924713452
7624,Towel Set,Home & Kitchen,235.94231989442818
7342,Lamp,Home & Kitchen,67.7155465892846
6533,Puzzle,Toys & Games,44.76552027799273
9163,Biography,Books,378.7454073362277
7089,Swim Goggles,Sports,424.4594436179496
8790,T-shirt,Fashion,367.60223706248553
9868,Running Shoes,Sports,460.246965501246
9682,Puzzle,Toys & Games,187.1798383700712
6007,Bed Sheet,Home & Kitchen,268.22216094616624
9424,Fiction Novel,Books,34.65986400885478
7982,Puzzle,Toys & Games,344.8422017231011
4251,Laptop,Electronics,437.0426457141136
954,Biography,Books,485.8254137537903
3889,Science Textbook,Books,11.929259470927153
8768,Jeans,Fashion,405.2889321569881
9486,Science Textbook,Books,36.89094035773726
1642,Headphones,Electronics,312.83014756187663
8588,Sneakers,Fashion,9.615336086124948
290,Board Game,Toys & Games,443.92450817892257
6128,Headphones,Electronics,44.16138819774176
789,Knife Set,Home & Kitchen,277.3220048540982
3240,Science Textbook,Books,339.20833473666113
47,Biography,Books,301.60950668834516
8014,Card Game,Toys & Games,108.98706514011762
6803,Cookbook,Books,347.9812844887767
6937,Soccer Ball,Sports,48.25501449716387
1056,Biography,Books,368.960448458797
1428,Towel Set,Home & Kitchen,317.053172972483
4633,Tennis Racket,Sports,481.7943245014782
7908,Card Game,Toys & Games,332.5635878281531
3015,Bed Sheet,Home & Kitchen,197.1492416595187
8074,Towel Set,Home & Kitchen,64.59972421673658
2347,Headphones,Electronics,327.8023313183941
3790,Towel Set,Home & Kitchen,394.30841124211
9133,Puzzle,Toys & Games,170.2803381454272
6672,Puzzle,Toys & Games,105.90889804575338
9618,Knife Set,Home & Kitchen,482.9143794530623
3389,Laptop,Electronics,343.3907350848462
4609,Biography,Books,100.94380510083384
559,Smartphone,Electronics,73.0691285226915
2506,Hat,Fashion,487.1526080861022
2264,Action Figure,Toys & Games,50.475346898656376
662,Puzzle,Toys & Games,147.59177814911095
179,Cookbook,Books,207.02092916069603
5108,Sneakers,Fashion,469.21083757735096
463,Fiction Novel,Books,489.7485985242828
7991,Smartwatch,Electronics,162.6865300516041
4719,Action Figure,Toys & Games,169.9732771258654
4198,Fiction Novel,Books,426.2974305446722
9243,Sneakers,Fashion,358.30651958578494
3382,Bed Sheet,Home & Kitchen,439.6429473813205
9691,Biography,Books,398.232814595899
2540,Hat,Fashion,235.63605067918246
4470,Laptop,Electronics,271.94271472220873
6883,Doll,Toys & Games,32.898609942336776
7154,Soccer Ball,Sports,433.43783177924354
8848,Science Textbook,Books,354.3838110738897
8795,Coffee Maker,Home & Kitchen,176.69767107232576
3691,Fiction Novel,Books,211.27450469576976
3094,Tennis Racket,Sports,87.96965570131505
9671,Swim Goggles,Sports,9.8893645593891
8199,Tennis Racket,Sports,363.904092864666
9329,Jeans,Fashion,498.60923107279734
5808,Action Figure,Toys & Games,418.20485390999926
7767,Smartwatch,Electronics,329.38481605621075
5632,Action Figure,Toys & Games,427.1694475991032
6495,Fiction Novel,Books,357.8233360938081
7579,Headphones,Electronics,148.01632011487538
7439,Dress,Fashion,39.70026693487919
1078,Smartphone,Electronics,470.1826578449569
5042,Cookbook,Books,353.7621536494862
8157,T-shirt,Fashion,150.24576198465144
7241,Knife Set,Home & Kitchen,134.08465797954315
9012,Headphones,Electronics,85.63782359213312
1048,Smartphone,Electronics,35.18532705539489
4088,Mystery Novel,Books,221.5042423944824
221,Lamp,Home & Kitchen,472.2482257306254
7189,Swim Goggles,Sports,49.999039333984726
6325,Science Textbook,Books,22.869477534490912
3715,Coffee Maker,Home & Kitchen,233.82509149994323
6857,Science Textbook,Books,466.5261704932006
6132,Yoga Mat,Sports,443.90762125431434
7763,Biography,Books,467.5622591266325
351,Smartwatch,Electronics,390.7174371228976
4858,Sneakers,Fashion,108.74308772984016
3266,T-shirt,Fashion,481.53665814700753
5708,Hat,Fashion,183.54595314659264
1097,Dress,Fashion,283.2105279901686
8559,Action Figure,Toys & Games,266.21455410866787
7140,Smartphone,Electronics,280.87250849518796
6774,Mystery Novel,Books,433.33653950913504
5174,Lamp,Home & Kitchen,365.1346643112235
6377,Bed Sheet,Home & Kitchen,456.8562485246904
5375,Jeans,Fashion,367.9848064992695
3997,Mystery Novel,Books,398.94052269671545
4817,Cookbook,Books,237.1636826313512
2571,T-shirt,Fashion,357.6122598906173
2448,Soccer Ball,Sports,106.57766278196259
4492,Smartwatch,Electronics,356.48464764214066
1926,Cookbook,Books,177.77260985543938
3040,Science Textbook,Books,494.1973603337349
4838,Knife Set,Home & Kitchen,153.12881145137172
5365,Card Game,Toys & Games,460.5869013521182
8384,Mystery Novel,Books,158.77208808651096
9020,Coffee Maker,Home & Kitchen,292.45424938563764
717,Jeans,Fashion,263.72904592450385
1585,Coffee Maker,Home & Kitchen,81.47351191109824
8036,Headphones,Electronics,310.27442097873
6682,Lamp,Home & Kitchen,124.63835652979499
5094,Towel Set,Home & Kitchen,347.5507226114153
4122,Dress,Fashion,327.86148919556774
5474,Knife Set,Home & Kitchen,466.7318951126551
7660,Jeans,Fashion,473.9072125132923
3411,Mystery Novel,Books,7.0309035672511
1764,Laptop,Electronics,429.5175398291477
6129,Knife Set,Home & Kitchen,48.70954893414196
3972,T-shirt,Fashion,260.29235175381535
2757,Knife Set,Home & Kitchen,51.62143320850564
1564,Smartphone,Electronics,300.12264873755925
5369,Coffee Maker,Home & Kitchen,446.37783339902796
9542,Camera,Electronics,131.50638642265793
7073,Dress,Fashion,425.9604852480746
9197,Smartphone,Electronics,208.46082756897968
2933,Running Shoes,Sports,135.57734336209262
9301,Towel Set,Home & Kitchen,399.1174523968412
7648,Board Game,Toys & Games,208.85483013916928
3287,Tennis Racket,Sports,125.6223084623094
9771,Fiction Novel,Books,419.4815749721728
9720,Jeans,Fashion,31.24805997075862
1392,Biography,Books,303.4724617323733
8085,Headphones,Electronics,135.82604688669903
9308,Card Game,Toys & Games,88.03011307879406
3072,Headphones,Electronics,191.91590508326257
882,Sneakers,Fashion,25.062969285836235
9942,Card Game,Toys & Games,470.4430097657658
1875,Biography,Books,168.720348274294
6925,Cookbook,Books,467.8322530980546
4114,Lamp,Home & Kitchen,200.19782691535084
8225,Fiction Novel,Books,353.9834031382123
3886,Coffee Maker,Home & Kitchen,297.6809508020734
5177,Sneakers,Fashion,377.0072784432496
4318,Mystery Novel,Books,146.539970752274
2902,Smartphone,Electronics,10.12929721895612
9726,Headphones,Electronics,204.16873334904633
5990,Smartwatch,Electronics,324.25700788136413
4337,Laptop,Electronics,71.8032574223304
9847,Biography,Books,292.0586966145492
8833,Science Textbook,Books,289.3173928710559
4839,T-shirt,Fashion,214.23433543690612
6910,Board Game,Toys & Games,292.1890302124589
7941,Swim Goggles,Sports,278.18656183226926
9489,Dress,Fashion,449.0049879232055
2710,Towel Set,Home & Kitchen,12.982826540297673
2775,Towel Set,Home & Kitchen,338.96283106634013
7854,Headphones,Electronics,86.06040330751814
70,Towel Set,Home & Kitchen,191.03242583193946
6461,Cookbook,Books,101.22179138786139
5398,Doll,Toys & Games,420.74522223904654
9327,Hat,Fashion,349.6947126670593
9178,Coffee Maker,Home & Kitchen,345.41502103210735
4012,Coffee Maker,Home & Kitchen,315.09990607506916
2701,Coffee Maker,Home & Kitchen,207.00410130717944
3980,Doll,Toys & Games,61.26180167313431
5203,Puzzle,Toys & Games,325.217136147918
128,Sneakers,Fashion,80.53020560783585
8372,Puzzle,Toys & Games,193.1620156664801
2840,Towel Set,Home & Kitchen,162.72819500471516
3876,Doll,Toys & Games,160.744206754603
6336,Smartphone,Electronics,445.1563773949519
1998,Jeans,Fashion,451.418276595398
71,Science Textbook,Books,54.50037527354235
5018,Science Textbook,Books,283.0107652188319
5853,Hat,Fashion,77.29813307503916
4851,Action Figure,Toys & Games,347.17231677169303
549,Science Textbook,Books,273.43299755666334
8424,Tennis Racket,Sports,265.725282440142
7074,Card Game,Toys & Games,215.63462170567746
1335,Tennis Racket,Sports,366.9991581089727
239,Dress,Fashion,294.4150354826013
8441,Camera,Electronics,274.550204027145
405,Coffee Maker,Home & Kitchen,267.6150846868939
5880,Puzzle,Toys & Games,50.670422593827645
7093,Smartwatch,Electronics,219.15195036732956
959,Soccer Ball,Sports,24.26571722330431
7561,Knife Set,Home & Kitchen,9.661958813814813
6837,Doll,Toys & Games,150.61044439276165
8946,Mystery Novel,Books,488.9068379546294
7039,Swim Goggles,Sports,220.27977452316173
7974,Action Figure,Toys & Games,331.23833582755526
6448,Biography,Books,412.7934987398376
4468,Camera,Electronics,214.17388415117392
6975,Tennis Racket,Sports,30.645437539971518
8747,Running Shoes,Sports,157.59193203017594
5172,Puzzle,Toys & Games,241.14078837083434
8694,Sneakers,Fashion,102.17066057543127
7926,Camera,Electronics,185.87433964127072
9469,Smartphone,Electronics,94.45837197307479
7992,Smartwatch,Electronics,203.46214610747347
2946,Board Game,Toys & Games,378.53364776989815
4846,Fiction Novel,Books,328.93307458711763
1919,Dress,Fashion,157.03399120356767
8429,Bed Sheet,Home & Kitchen,490.10232533449135
6601,Board Game,Toys & Games,360.7490709671681
6281,Doll,Toys & Games,304.5160801473365
4555,Board Game,Toys & Games,490.20386291995266
812,Knife Set,Home & Kitchen,257.1090194943276
478,Puzzle,Toys & Games,155.89970891799183
7855,Jeans,Fashion,68.4494675716187
3960,Science Textbook,Books,69.9040383443411
2338,Action Figure,Toys & Games,268.72326933674447
8320,Running Shoes,Sports,203.3212420853491
5791,Card Game,Toys & Games,88.92461546570723
9826,Puzzle,Toys & Games,214.31642241453324
9247,Hat,Fashion,375.49789977946546
118,Board Game,Toys & Games,17.87179667129255
2300,Swim Goggles,Sports,380.37253478126917
176,Hat,Fashion,279.43636087456116
2596,Smartwatch,Electronics,198.3052538094561
1071,Hat,Fashion,180.07241755369517
5210,Sneakers,Fashion,476.18412991648864
6258,Headphones,Electronics,192.46009931086124
2443,Card Game,Toys & Games,228.2615830047187
2561,T-shirt,Fashion,152.4476888887267
8516,Jeans,Fashion,72.35857950818891
9445,Card Game,Toys & Games,474.2412634547479
5800,Board Game,Toys & Games,367.785348047356
8783,Laptop,Electronics,477.23748236978986
8614,Science Textbook,Books,239.42471831953418
9357,Cookbook,Books,51.46820542556731
395,Headphones,Electronics,450.10148069685215
4757,Bed Sheet,Home & Kitchen,328.50385791981034
65,Biography,Books,92.18757422661636
8357,Tennis Racket,Sports,444.0778511832774
3430,Smartphone,Electronics,336.7554394023057
34,Coffee Maker,Home & Kitchen,398.55573017947324
1402,Camera,Electronics,422.4105006704139
2529,Knife Set,Home & Kitchen,473.79037722934515
4897,Card Game,Toys & Games,43.05500953952487
1851,Knife Set,Home & Kitchen,494.8426662018187
5673,Knife Set,Home & Kitchen,112.33286759548754
9550,Puzzle,Toys & Games,460.1141369093972
2730,T-shirt,Fashion,330.2496577393505
8979,Yoga Mat,Sports,111.39808112129828
1535,Sneakers,Fashion,153.91307535134953
429,Doll,Toys & Games,187.93093144825278
7663,Bed Sheet,Home & Kitchen,33.657845657659685
5442,Knife Set,Home & Kitchen,240.7058160124934
625,Fiction Novel,Books,313.26806176384395
5304,Towel Set,Home & Kitchen,238.2374318923513
3750,Action Figure,Toys & Games,246.80917141256563
8258,Science Textbook,Books,400.2104636204078
1801,Bed Sheet,Home & Kitchen,237.8625906021082
8305,Dress,Fashion,47.623190695024526
4753,Sneakers,Fashion,205.34975608824638
4187,Hat,Fashion,497.67495139707023
8366,Hat,Fashion,85.80246756162126
4458,Lamp,Home & Kitchen,419.2619743628052
2325,Smartphone,Electronics,183.49001119457247
8943,Lamp,Home & Kitchen,9.342716758167077
8963,Jeans,Fashion,51.46193669600592
4120,Knife Set,Home & Kitchen,297.2085597679429
9332,Tennis Racket,Sports,447.3551504438003
3957,Lamp,Home & Kitchen,447.8876340912203
301,Tennis Racket,Sports,401.26489552698786
3031,Fiction Novel,Books,155.75854263834964
7287,Hat,Fashion,91.16723315452279
7281,Towel Set,Home & Kitchen,236.08839882870018
8910,Running Shoes,Sports,10.73030054143755
9539,Smartwatch,Electronics,55.79504211799114
4784,Knife Set,Home & Kitchen,493.9656737025028
396,Smartphone,Electronics,190.97280366592415
4229,Smartphone,Electronics,254.5805843537944
6167,Laptop,Electronics,233.6487706353825
5682,Doll,Toys & Games,380.60168659752264
3478,Bed Sheet,Home & Kitchen,471.046573058576
8721,Cookbook,Books,257.97161653709543
5697,Swim Goggles,Sports,232.94738334497222
9392,T-shirt,Fashion,62.03505701694133
9874,Lamp,Home & Kitchen,100.21435540713867
569,Laptop,Electronics,326.7154968613469
3967,Puzzle,Toys & Games,404.45592909977825
7119,Camera,Electronics,442.02763074224083
6571,Laptop,Electronics,261.2232175355809
3719,Swim Goggles,Sports,175.6711860718268
9918,Smartwatch,Electronics,53.12572650140429
1436,Coffee Maker,Home & Kitchen,499.4713693692792
2129,Puzzle,Toys & Games,167.0225838066218
4779,Soccer Ball,Sports,450.35001768609305
2520,T-shirt,Fashion,493.81513453565907
4454,Tennis Racket,Sports,468.4145033367441
4022,Fiction Novel,Books,465.8333456437191
8348,Jeans,Fashion,26.42833646062061
5957,Bed Sheet,Home & Kitchen,163.27830907716984
9804,Cookbook,Books,42.181966552163225
5960,Lamp,Home & Kitchen,254.70996573072924
287,Hat,Fashion,190.44148401179396
6650,Towel Set,Home & Kitchen,208.1955519648398
7343,Fiction Novel,Books,116.81926305588291
3789,Biography,Books,283.77067656975925
2141,Laptop,Electronics,144.25903549600315
9818,Swim Goggles,Sports,449.13239536562486
9276,Smartwatch,Electronics,281.9419339508667
6891,Card Game,Toys & Games,196.70815323240333
5110,Tennis Racket,Sports,241.05733752446332
1214,Cookbook,Books,286.5149270010682
514,Bed Sheet,Home & Kitchen,67.64562992855701
9621,Camera,Electronics,438.19928865806924
5155,Board Game,Toys & Games,107.15165948044358
9081,Cookbook,Books,435.85577082672125
9608,Science Textbook,Books,421.8798103167854
1166,Puzzle,Toys & Games,8.876803849752674
1647,Hat,Fashion,148.4593990548081
1953,Headphones,Electronics,251.18354892639024
7040,Running Shoes,Sports,332.6335653911716
6422,Lamp,Home & Kitchen,101.22992975757455
1531,Tennis Racket,Sports,96.83299415009283
6725,Soccer Ball,Sports,279.3434616018087
9222,Smartphone,Electronics,310.3121764391701
7833,T-shirt,Fashion,16.76432274843777
1409,Tennis Racket,Sports,247.13999041204087
8146,Soccer Ball,Sports,195.26598313727405
126,Headphones,Electronics,370.1561382182145
8139,Mystery Novel,Books,225.2942614781155
7024,Action Figure,Toys & Games,33.24068244369816
7998,Tennis Racket,Sports,409.1220280620557
9158,Fiction Novel,Books,445.690514192298
7161,Smartphone,Electronics,91.88757381679686
6445,Card Game,Toys & Games,85.85772898519986
881,Mystery Novel,Books,20.66465606093924
9990,Mystery Novel,Books,41.97539704747367
8914,Board Game,Toys & Games,294.7946851093379
1552,Puzzle,Toys & Games,243.95465561289154
4740,Sneakers,Fashion,53.02772002723166
8059,Dress,Fashion,273.22432650849964
3370,Doll,Toys & Games,354.34760615630375
1272,Coffee Maker,Home & Kitchen,178.61358648664324
7020,Tennis Racket,Sports,315.1937881245834
6790,Jeans,Fashion,184.12255962658466
8513,Camera,Electronics,431.76657014036107
6863,Doll,Toys & Games,331.7235843622756
6092,Yoga Mat,Sports,341.5694655084824
7654,Board Game,Toys & Games,111.1365442924524
5555,Action Figure,Toys & Games,389.39485488092873
1633,Laptop,Electronics,452.9015901219612
3030,Knife Set,Home & Kitchen,49.52196071473226
4857,Running Shoes,Sports,60.40738770232617
2956,Science Textbook,Books,23.202523205963594
3490,Knife Set,Home & Kitchen,330.617224535025
7319,Lamp,Home & Kitchen,8.683661883631427
1943,Coffee Maker,Home & Kitchen,199.5674352538076
12,Laptop,Electronics,149.49354106824268
6553,Towel Set,Home & Kitchen,135.0871408308265
5101,Soccer Ball,Sports,93.83510941166803
6416,Jeans,Fashion,94.2468414837556
1514,Smartphone,Electronics,445.9092935255088
4069,Hat,Fashion,115.3379671115726
591,Towel Set,Home & Kitchen,55.9285111753428
6323,Science Textbook,Books,151.4493478876323
3657,Headphones,Electronics,166.01745097470152
5013,Sneakers,Fashion,156.2731564716011
6679,Biography,Books,439.0797626005181
1020,Soccer Ball,Sports,176.8791794323353
6948,Yoga Mat,Sports,467.97890312430525
7231,Hat,Fashion,140.3624742801921
2657,Coffee Maker,Home & Kitchen,468.48849920519547
8612,Doll,Toys & Games,204.30539382563504
4489,Smartphone,Electronics,89.21771493008416
7368,Biography,Books,46.7526414401283
9421,Hat,Fashion,144.29760083842802
9858,Headphones,Electronics,179.9054059630571
8788,Soccer Ball,Sports,394.1154939092265
4718,Smartwatch,Electronics,115.18513057626748
6873,Yoga Mat,Sports,325.8305842019429
8390,Smartphone,Electronics,138.00284456440357
4819,Doll,Toys & Games,443.5996822894662
5667,Headphones,Electronics,458.50235531964745
2131,Smartphone,Electronics,104.62991464080282
3526,Biography,Books,334.01229689994824
712,Puzzle,Toys & Games,373.4154581459168
6804,Coffee Maker,Home & Kitchen,460.30217959869
7585,Tennis Racket,Sports,336.14793406413855
3342,Jeans,Fashion,168.33426254384744
3911,Lamp,Home & Kitchen,124.44132189882068
4265,Lamp,Home & Kitchen,24.76778956553937
9091,Cookbook,Books,344.58014978653415
7402,Biography,Books,484.33369799211977
3182,Tennis Racket,Sports,423.10613283756254
737,Cookbook,Books,242.25111748524245
9229,Tennis Racket,Sports,133.50971670586463
1051,Science Textbook,Books,127.74105266026248
1745,Laptop,Electronics,421.2567309334574
966,Bed Sheet,Home & Kitchen,488.0777224592779
9820,Hat,Fashion,167.68442145186376
2815,Sneakers,Fashion,171.85231844100568
9228,Smartwatch,Electronics,30.1764232283659
7990,Hat,Fashion,453.18500096698904
208,Science Textbook,Books,149.28957580314798
2024,Smartphone,Electronics,344.21167902349055
9932,Sneakers,Fashion,111.4348833987019
4535,Yoga Mat,Sports,35.47823429413705
9637,Knife Set,Home & Kitchen,421.81503996560065
6561,Sneakers,Fashion,472.3130221358144
560,Laptop,Electronics,165.55074250326095
1162,Camera,Electronics,450.36947461122185
1614,Coffee Maker,Home & Kitchen,260.4092494940526
6548,Towel Set,Home & Kitchen,306.0170080202571
1460,Biography,Books,360.1557274011039
7676,Swim Goggles,Sports,273.8382231645189
4842,Bed Sheet,Home & Kitchen,119.00572158344256
6176,Soccer Ball,Sports,162.78602500044676
5026,Towel Set,Home & Kitchen,95.41987485153368
3635,Action Figure,Toys & Games,385.0997607103624
1062,Biography,Books,32.4596042713269
9921,Camera,Electronics,20.112659839193736
9289,Towel Set,Home & Kitchen,451.721244164176
9738,Lamp,Home & Kitchen,89.96227791675499
8878,Dress,Fashion,472.3898068469988
1941,Lamp,Home & Kitchen,204.0623052694869
6039,Towel Set,Home & Kitchen,493.28511075752266
5769,Doll,Toys & Games,63.51253383930857
8486,Running Shoes,Sports,315.95783141272256
1839,Smartphone,Electronics,86.35332597630531
4086,Camera,Electronics,483.1450885536792
1881,Laptop,Electronics,149.92966747704332
792,Dress,Fashion,278.06242289274024
9075,Tennis Racket,Sports,128.16588917322696
1573,Tennis Racket,Sports,131.41117626909934
1290,Lamp,Home & Kitchen,103.11939667753514
5497,Yoga Mat,Sports,234.3014627155051
2713,Cookbook,Books,345.3181765886669
6312,Bed Sheet,Home & Kitchen,465.8143778155046
100,Fiction Novel,Books,307.12733622928715
8312,Board Game,Toys & Games,89.78966710489324
4528,Knife Set,Home & Kitchen,9.326031895224045
5875,Bed Sheet,Home & Kitchen,20.36365877262982
3626,Mystery Novel,Books,115.03063619611876
563,Cookbook,Books,461.7946697277136
4277,Hat,Fashion,81.73780654694637
7406,Lamp,Home & Kitchen,202.79872509231168
6042,Smartphone,Electronics,125.84864191247104
1836,Sneakers,Fashion,135.36166028208496
1989,Swim Goggles,Sports,167.4825071432933
6961,Doll,Toys & Games,70.61772060678102
8228,Doll,Toys & Games,49.03370384493565
1198,Running Shoes,Sports,177.52347718882947
8460,Coffee Maker,Home & Kitchen,31.14283747091871
1852,Running Shoes,Sports,234.92932347496497
7917,Tennis Racket,Sports,485.1902044829483
4055,Smartphone,Electronics,215.6454121925518
2786,Fiction Novel,Books,471.1641765474503
1259,Laptop,Electronics,209.44292287032874
5364,Coffee Maker,Home & Kitchen,272.79566023546846
7057,Soccer Ball,Sports,461.02095787484353
1753,Action Figure,Toys & Games,466.2095065728207
3243,Bed Sheet,Home & Kitchen,377.71778023434683
1694,Jeans,Fashion,267.4873254573424
7799,Cookbook,Books,462.6823460486783
5263,Swim Goggles,Sports,82.16059897534663
8551,Hat,Fashion,436.2840763256834
9018,Action Figure,Toys & Games,175.29673208335586
103,Camera,Electronics,339.36694708557303
5731,Towel Set,Home & Kitchen,222.95492824600282
8100,Running Shoes,Sports,163.80725714493224
7450,Action Figure,Toys & Games,59.95736048076667
1063,Towel Set,Home & Kitchen,7.386156925755149
1567,Mystery Novel,Books,296.6516692862131
7895,Card Game,Toys & Games,240.7480214325596
3440,Camera,Electronics,352.34858549292966
7880,Puzzle,Toys & Games,204.6132532532066
9005,Soccer Ball,Sports,210.14791370536938
5923,Swim Goggles,Sports,197.3174740223852
4587,Mystery Novel,Books,414.1796351432146
4496,Swim Goggles,Sports,157.20645694332788
2314,Science Textbook,Books,367.14678255104326
1231,Laptop,Electronics,421.6766095404027
9428,Dress,Fashion,83.97931156982429
79,Jeans,Fashion,351.10024970655303
7843,Towel Set,Home & Kitchen,100.38742460348622
1868,Camera,Electronics,220.6885493932016
4902,Laptop,Electronics,277.22571853622026
9036,Jeans,Fashion,89.86839614327064
1403,Knife Set,Home & Kitchen,460.66567247203307
2877,Hat,Fashion,400.958088307301
1609,Soccer Ball,Sports,392.49146623996785
6328,Running Shoes,Sports,29.18307196616048
422,Coffee Maker,Home & Kitchen,47.82617160487547
2199,Science Textbook,Books,492.78381875527555
6569,Action Figure,Toys & Games,53.77106702892297
9007,Doll,Toys & Games,472.06195741875575
7918,Mystery Novel,Books,332.40361749346783
801,Action Figure,Toys & Games,456.9469304125724
2099,Coffee Maker,Home & Kitchen,253.49643967032364
1314,Coffee Maker,Home & Kitchen,477.84801330989694
2231,Jeans,Fashion,85.75256464234656
3362,Running Shoes,Sports,213.43344588022902
5374,Headphones,Electronics,367.1117666981045
3143,Hat,Fashion,182.89506661795505
1757,Soccer Ball,Sports,311.1989713459864
4498,Doll,Toys & Games,91.60193872153536
6995,Knife Set,Home & Kitchen,20.158850384590323
8967,Knife Set,Home & Kitchen,490.9088368726415
3947,Smartwatch,Electronics,204.0716346211318
3388,Sneakers,Fashion,10.674129130518029
2751,Laptop,Electronics,261.1266157642358
6393,T-shirt,Fashion,381.1612379356072
8872,Running Shoes,Sports,97.83454581278134
8890,Mystery Novel,Books,324.8664994380226
2801,Coffee Maker,Home & Kitchen,55.45422770306705
6086,Science Textbook,Books,403.3408313901083
8509,Cookbook,Books,330.7498046495983
5642,Hat,Fashion,369.46997814297873
4065,Tennis Racket,Sports,120.54808008005656
2425,Laptop,Electronics,421.2924351718085
6349,Hat,Fashion,139.63456028664754
6215,Swim Goggles,Sports,368.80652906387354
6586,Mystery Novel,Books,296.19857355864366
6109,Smartwatch,Electronics,21.60146992869936
5088,Yoga Mat,Sports,427.1975773681164
8781,Tennis Racket,Sports,280.8959988613746
8576,Coffee Maker,Home & Kitchen,475.5887666132358
825,Soccer Ball,Sports,232.73068090649647
2248,Coffee Maker,Home & Kitchen,27.148676051197555
3921,Laptop,Electronics,243.1833506092607
8455,Smartphone,Electronics,250.40550691406483
1237,Coffee Maker,Home & Kitchen,250.1139526327634
3600,Jeans,Fashion,91.43617886511146
3036,Soccer Ball,Sports,215.49864277588412
9215,Headphones,Electronics,285.3970400707915
1488,Cookbook,Books,134.12359297123794
9957,Smartphone,Electronics,351.07456605411716
8844,Dress,Fashion,408.569016340477
7192,Coffee Maker,Home & Kitchen,392.58163840806566
9054,Action Figure,Toys & Games,335.942102477166
7882,Science Textbook,Books,132.51732416548913
9251,Doll,Toys & Games,261.2226348803711
1584,T-shirt,Fashion,166.58326023594475
9264,Mystery Novel,Books,284.2185493518508
3069,Running Shoes,Sports,191.66953339979347
3873,Jeans,Fashion,189.80111642072495
2499,Towel Set,Home & Kitchen,304.545991303915
7730,Puzzle,Toys & Games,192.90150964151542
5326,Towel Set,Home & Kitchen,385.01561598881653
8031,Soccer Ball,Sports,53.336256505103805
5510,Sneakers,Fashion,448.0396311869878
5146,Action Figure,Toys & Games,226.7146174803508
7166,Smartphone,Electronics,210.48106546885182
9815,Camera,Electronics,90.27139854605392
80,Fiction Novel,Books,187.54311234201626
3206,Puzzle,Toys & Games,166.07469382926536
5550,Camera,Electronics,334.2586692329472
1741,Tennis Racket,Sports,300.7594220037546
1118,Running Shoes,Sports,239.40165203557768
4739,Soccer Ball,Sports,222.43337792533754
1920,Smartphone,Electronics,318.0818453475733
5302,Running Shoes,Sports,431.44786611278295
2245,Sneakers,Fashion,420.8381718832551
1444,Mystery Novel,Books,492.9770442896299
4710,Camera,Electronics,170.36975943597147
1581,Smartphone,Electronics,391.22557925524956
3332,Tennis Racket,Sports,228.62322894372733
8239,Swim Goggles,Sports,154.72668488471072
3491,Soccer Ball,Sports,245.4892123745391
1117,Biography,Books,16.59954141238234
4733,Cookbook,Books,234.78845936814008
